id_escola,ano,inse
35041658,2021,5.76
35020205,2021,5.76
35033704,2019,5.76
35025641,2021,5.76
35915865,2021,5.76
35021477,2021,5.76
35434589,2019,5.76
35020096,2021,5.76
35020035,2019,5.76
35907728,2021,5.76
35042420,2021,5.76
35020825,2019,5.76
35017425,2021,5.76
35917515,2021,5.76
35036894,2021,5.76
35016408,2013,5.75961554205673
35016408,2015,5.75961554205673
35008825,2013,5.75760723245098
35008825,2015,5.75760723245098
35019501,2015,5.75592155709951
35019501,2013,5.75592155709951
35008643,2015,5.75394692204992
35008643,2013,5.75394692204992
35013961,2015,5.7530070866779
35013961,2013,5.7530070866779
35295012,2015,5.75240461704701
35295012,2013,5.75240461704701
35042389,2015,5.75127797021656
35042389,2013,5.75127797021656
35017012,2015,5.75104619051457
35017012,2013,5.75104619051457
35462378,2013,5.75102852361806
35462378,2015,5.75102852361806
35019926,2013,5.75041156191389
35019926,2015,5.75041156191389
35042328,2021,5.75
35031100,2021,5.75
35032074,2021,5.75
35024442,2019,5.75
35029865,2019,5.75
35901519,2021,5.75
35020205,2019,5.75
35049256,2021,5.75
35019100,2019,5.75
35462822,2021,5.75
35020989,2021,5.75
35020825,2021,5.75
35014722,2019,5.75
35019926,2019,5.75
35018314,2019,5.75
35045640,2021,5.75
35019501,2019,5.75
35033704,2021,5.75
35020795,2019,5.75
35290713,2021,5.75
35046516,2021,5.75
35917515,2013,5.74933213043006
35917515,2015,5.74933213043006
35046516,2015,5.7479166525788106
35046516,2013,5.7479166525788106
35008758,2015,5.7469739318726605
35008758,2013,5.7469739318726605
35000361,2013,5.74687321904376
35000361,2015,5.74687321904376
35020084,2013,5.74563561423283
35020084,2015,5.74563561423283
35023929,2013,5.7446957231539795
35023929,2015,5.7446957231539795
35985442,2013,5.74245322109954
35985442,2015,5.74245322109954
35041956,2013,5.74153951682352
35041956,2015,5.74153951682352
35025847,2013,5.74104138062526
35025847,2015,5.74104138062526
35019380,2021,5.74
35406284,2019,5.74
35033583,2019,5.74
35047004,2019,5.74
35476365,2021,5.74
35290634,2021,5.74
35914137,2021,5.74
35917977,2019,5.74
35919433,2021,5.74
35008084,2021,5.74
35047673,2021,5.74
35019379,2021,5.74
35017577,2021,5.74
35903851,2021,5.74
35034599,2021,5.74
35016299,2021,5.74
35027224,2019,5.74
35015702,2021,5.74
35018806,2021,5.74
35020795,2021,5.74
35019100,2021,5.74
35042559,2019,5.74
35024512,2021,5.74
35020059,2019,5.74
35023115,2021,5.74
35020886,2021,5.74
35917515,2019,5.74
35912924,2019,5.74
35009313,2019,5.74
35045287,2019,5.74
35290683,2021,5.74
35043679,2021,5.74
35024107,2021,5.74
35438431,2021,5.74
35012919,2021,5.74
35031264,2021,5.74
35045470,2019,5.74
35040400,2019,5.74
35025574,2021,5.74
35033777,2019,5.74
35042559,2021,5.74
35001545,2015,5.7393276936308
35001545,2013,5.7393276936308
35020102,2015,5.73902250665863
35020102,2013,5.73902250665863
35031860,2015,5.73848094754878
35031860,2013,5.73848094754878
35009234,2015,5.73755616290373
35009234,2013,5.73755616290373
35025641,2013,5.73747049937857
35025641,2015,5.73747049937857
35918167,2013,5.73729113171696
35918167,2015,5.73729113171696
35003803,2015,5.7368280297678504
35003803,2013,5.7368280297678504
35022068,2015,5.7367838643736695
35022068,2013,5.7367838643736695
35042559,2015,5.7361206223208
35042559,2013,5.7361206223208
35020898,2013,5.73428183495956
35020898,2015,5.73428183495956
35023206,2013,5.73391126389216
35023206,2015,5.73391126389216
35024934,2013,5.73354999179912
35024934,2015,5.73354999179912
35017164,2015,5.73281947386566
35017164,2013,5.73281947386566
35907424,2019,5.73
35434589,2021,5.73
35909592,2021,5.73
35024569,2021,5.73
35017097,2019,5.73
35008655,2021,5.73
35043679,2019,5.73
35045998,2019,5.73
35018557,2021,5.73
35049451,2021,5.73
35021842,2021,5.73
35008801,2021,5.73
35917977,2021,5.73
35014679,2019,5.73
35191243,2021,5.73
35441594,2019,5.73
35013493,2021,5.73
35406284,2021,5.73
35008059,2019,5.73
35441594,2021,5.73
35035956,2021,5.73
35018594,2019,5.73
35006385,2021,5.73
35033261,2019,5.73
35919330,2019,5.73
35021817,2019,5.73
35025847,2021,5.73
35905409,2021,5.73
35033285,2021,5.73
35920548,2021,5.73
35024466,2019,5.73
35033583,2021,5.73
35025513,2021,5.73
35002203,2021,5.73
35030089,2021,5.73
35017097,2021,5.73
35018089,2015,5.7298113744756005
35018089,2013,5.7298113744756005
35022810,2015,5.72924587335316
35022810,2013,5.72924587335316
35019719,2015,5.7291792735970706
35019719,2013,5.7291792735970706
35025306,2013,5.7289358207713805
35025306,2015,5.7289358207713805
35290634,2015,5.72714968694801
35290634,2013,5.72714968694801
35905324,2013,5.72714702858571
35905324,2015,5.72714702858571
35910867,2013,5.72674230338901
35910867,2015,5.72674230338901
35008801,2013,5.72529972613551
35008801,2015,5.72529972613551
35908745,2019,5.72
35020710,2019,5.72
35001594,2021,5.72
35900370,2019,5.72
35021039,2019,5.72
35020862,2019,5.72
35001995,2019,5.72
35018120,2019,5.72
35028848,2021,5.72
35016391,2019,5.72
35047405,2021,5.72
35405218,2021,5.72
35020898,2019,5.72
35021180,2021,5.72
35290725,2019,5.72
35038787,2021,5.72
35040400,2021,5.72
35019483,2021,5.72
35433861,2019,5.72
35024636,2021,5.72
35009234,2019,5.72
35025835,2021,5.72
35914885,2019,5.72
35022810,2019,5.72
35900795,2021,5.72
35020102,2021,5.72
35024107,2019,5.72
35018338,2021,5.72
35016226,2021,5.72
35008618,2019,5.72
35290658,2019,5.72
35007161,2021,5.72
35436239,2021,5.72
35912852,2019,5.72
35918805,2021,5.72
35008357,2019,5.72
35021696,2019,5.72
35016305,2021,5.72
35009234,2021,5.72
35021027,2019,5.72
35016366,2019,5.72
35925950,2015,5.7179930650125694
35925950,2013,5.7179930650125694
35008126,2013,5.71770604288675
35008126,2015,5.71770604288675
35008278,2015,5.7172539733112995
35008278,2013,5.7172539733112995
35906347,2013,5.71681038431911
35906347,2015,5.71681038431911
35001661,2015,5.71594593688987
35001661,2013,5.71594593688987
35001958,2015,5.71591593379615
35001958,2013,5.71591593379615
35037643,2015,5.71588486117193
35037643,2013,5.71588486117193
35001491,2013,5.71559268842943
35001491,2015,5.71559268842943
35018612,2015,5.71539170558102
35018612,2013,5.71539170558102
35007596,2013,5.7151948502757595
35007596,2015,5.7151948502757595
35037758,2013,5.71461799104878
35037758,2015,5.71461799104878
35018740,2015,5.7145460603807994
35018740,2013,5.7145460603807994
35020771,2013,5.71431409475651
35020771,2015,5.71431409475651
35020126,2013,5.71294148983075
35020126,2015,5.71294148983075
35025070,2013,5.71271615526421
35025070,2015,5.71271615526421
35024090,2015,5.71265595888511
35024090,2013,5.71265595888511
35406284,2013,5.71198087589278
35406284,2015,5.71198087589278
35924210,2015,5.71139630189233
35924210,2013,5.71139630189233
35006531,2013,5.7111197971561705
35006531,2015,5.7111197971561705
35290749,2021,5.71
35021097,2021,5.71
35914629,2021,5.71
35015799,2021,5.71
35016412,2019,5.71
35901573,2019,5.71
35005629,2019,5.71
35046401,2021,5.71
35048562,2021,5.71
35018144,2019,5.71
35917199,2021,5.71
35022962,2019,5.71
35025641,2019,5.71
35026153,2019,5.71
35016299,2019,5.71
35017361,2021,5.71
35925718,2021,5.71
35017590,2021,5.71
35018326,2019,5.71
35017115,2021,5.71
35900527,2021,5.71
35902007,2021,5.71
35024466,2021,5.71
35018259,2021,5.71
35035361,2019,5.71
35022950,2019,5.71
35022159,2019,5.71
35036882,2021,5.71
35033261,2021,5.71
35018806,2019,5.71
35016998,2019,5.71
35021222,2021,5.71
35019720,2019,5.71
35405218,2013,5.70595655424706
35405218,2015,5.70595655424706
35048343,2015,5.70567098621291
35048343,2013,5.70567098621291
35021891,2015,5.7054597227686106
35021891,2013,5.7054597227686106
35025458,2013,5.70541588326559
35025458,2015,5.70541588326559
35008308,2015,5.70528878794992
35008308,2013,5.70528878794992
35025513,2015,5.70500940841968
35025513,2013,5.70500940841968
35912086,2013,5.7038923226264107
35912086,2015,5.7038923226264107
35033583,2015,5.70272658209736
35033583,2013,5.70272658209736
35008552,2015,5.70156156629782
35008552,2013,5.70156156629782
35005794,2015,5.7009409444630794
35005794,2013,5.7009409444630794
35033169,2013,5.70078207975455
35033169,2015,5.70078207975455
35001557,2021,5.7
35029002,2019,5.7
35010352,2021,5.7
35034587,2021,5.7
35025513,2019,5.7
35007298,2019,5.7
35903784,2021,5.7
35024193,2019,5.7
35025574,2019,5.7
